Date;Time;Time Zone;Name;Transaction ID;Reference Txn ID;Type;Status;Currency;Gross;Fee;Net;Invoice ID
03/06/2026;19:29:46;GMT;Nuño Ibáñez;3VCMQN6ZH43Z7XXMY;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502637
04/06/2026;07:21:39;GMT;Nuño Ibáñez;21PPZPGBA8VJWM0LV;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502817
04/06/2026;07:33:20;GMT;Renée Böhm;1Q45Q6A3QX5DPZ5Z4;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502399
04/06/2026;08:14:21;GMT;José García;P4VQ0ZH1RLQ2MF0LW;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502601
04/06/2026;08:31:18;GMT;Søren Kjær;YTWP0Y2MXZAG2Z3B7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502223
04/06/2026;08:41:40;GMT;François Dubois;VXQ8TDXNL4H62GD5J;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502919
04/06/2026;08:42:40;GMT;Jürgen Müller;DNBSF43N2J30G57F3;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503501
04/06/2026;09:39:00;GMT;Renée Böhm;4WSPYV79PTQNN5P9U;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503477
04/06/2026;09:49:19;GMT;María Álvarez;RT7YSJT3PB72SD3CS;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503143
04/06/2026;09:57:14;GMT;Nuño Ibáñez;2VRBPLAC5JHZVAFDK;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503074
04/06/2026;10:09:22;GMT;Jürgen Müller;CGDM6FNGY04MEN4MC;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-503719
04/06/2026;10:27:30;GMT;José García;PAWGHL833L2QP9NMF;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503033
04/06/2026;10:31:47;GMT;Émilie Laurent;TFMXGDNHYHQCLRZN4;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502416
04/06/2026;10:39:57;GMT;José García;945XUV6SVRCSPBFQ9;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502560
04/06/2026;10:40:22;GMT;María Álvarez;WVQ71JTCX67F1X67F;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503169
04/06/2026;11:01:14;GMT;Søren Kjær;9XUUMNT8FLZL3D891;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502853
04/06/2026;11:06:16;GMT;Søren Kjær;J0FCCA2PKSH3GXHVE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503840
04/06/2026;11:32:39;GMT;Renée Böhm;QUW2VBC61GRJLWT4F;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502139
04/06/2026;11:48:52;GMT;Nuño Ibáñez;UR1N6VPHAXQPRJN5K;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502750
04/06/2026;11:53:57;GMT;Jürgen Müller;9B1DUGKKNP37EC0AB;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503166
04/06/2026;11:57:31;GMT;Renée Böhm;07HGLKJMLBMBRW7M5;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503649
04/06/2026;12:03:48;GMT;María Álvarez;EZWMWLGUFSCQS1FBB;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503776
04/06/2026;12:16:00;GMT;Renée Böhm;K86RZSQ46G17S8M71;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503611
04/06/2026;12:28:50;GMT;Agnès Rousseau;VWKARW8HQ2A8S2WJB;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503600
04/06/2026;12:31:02;GMT;François Dubois;WMF34K6WDQGX2G63K;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502784
04/06/2026;12:33:32;GMT;Émilie Laurent;NZVE91HYWDK860P5A;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-502620
04/06/2026;12:41:13;GMT;María Álvarez;UERKLVJQ9RMLWBZJW;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503312
04/06/2026;12:54:49;GMT;Jürgen Müller;KLW8YVR139A719H38;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503660
04/06/2026;12:57:56;GMT;Søren Kjær;22UYE88XTRCEXZCFM;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502485
04/06/2026;13:07:48;GMT;Jürgen Müller;CL5W70LWUZ04JY504;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503725
04/06/2026;13:07:53;GMT;Céline Marchand;7VB57XUR8CX98SPMD;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502679
04/06/2026;13:44:48;GMT;Céline Marchand;0M8VNN9037VG82Q06;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502900
04/06/2026;13:46:33;GMT;Nuño Ibáñez;UGVCLZMCQC2GAAQXP;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502323
04/06/2026;14:01:33;GMT;Jürgen Müller;N1JJYKS00JMJ7JQ89;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503398
04/06/2026;14:07:23;GMT;María Álvarez;KEY2RF09FVDD33G3X;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503246
04/06/2026;14:11:01;GMT;Søren Kjær;PZXQ71SZXK3G7U6J3;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503124
04/06/2026;14:20:34;GMT;José García;X9G7G5WP8UUWFNBHE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503557
04/06/2026;15:05:54;GMT;Jürgen Müller;AJJ1TWF88WT6W74TS;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503332
04/06/2026;15:06:01;GMT;François Dubois;KSYU4A62JGFAPFL31;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503416
04/06/2026;15:08:25;GMT;José García;UMPY0CFZMPG76Q1SC;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503853
04/06/2026;15:09:58;GMT;Agnès Rousseau;G4CDYC081T7N61HZ4;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502977
04/06/2026;15:11:07;GMT;François Dubois;VLHH3SHS7J1C6Y8B7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502511
04/06/2026;15:12:52;GMT;Agnès Rousseau;1J0Y8VR8Y4FMHE5Q0;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503744
04/06/2026;15:44:04;GMT;Søren Kjær;W5TAYAM47M5JWVKZX;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502506
04/06/2026;15:50:49;GMT;Renée Böhm;EV0CMRKLHY2Z9F3WY;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503715
04/06/2026;16:06:43;GMT;Agnès Rousseau;5KDPPZ4HCYLDVKK36;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503158
04/06/2026;16:07:29;GMT;Agnès Rousseau;7H4NUUJ0VNXLN6J7U;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503454
04/06/2026;17:00:50;GMT;Céline Marchand;8F8WBD8KJTSEDT456;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503496
04/06/2026;17:01:32;GMT;Renée Böhm;MGRAEKQTRV6282S9G;;Website Payment;Denied;GBP;8,99;0,00;0,00;ORD-502829
04/06/2026;17:02:58;GMT;Søren Kjær;KRLBLTKP7MZ5UHZD1;;Website Payment;Denied;EUR;59,99;0,00;0,00;ORD-502822
04/06/2026;17:11:31;GMT;Jürgen Müller;HZ0VN2TVBTW5C52SZ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503643
04/06/2026;17:34:50;GMT;Céline Marchand;D7KJ9E5YVQD16HJEL;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502426
04/06/2026;17:37:19;GMT;Søren Kjær;0VBD884MXW0LK5CM6;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503779
04/06/2026;17:44:56;GMT;José García;V3V836Z6AA4UM62Q6;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502592
04/06/2026;17:45:56;GMT;María Álvarez;MH7R1BJAFJS98JNES;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502245
04/06/2026;17:58:22;GMT;José García;JXV9Y3AXQVZBHJ0X1;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-502497
04/06/2026;17:58:30;GMT;José García;XSTBYK41NRMTJ1T22;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502333
04/06/2026;18:26:50;GMT;Søren Kjær;BGFUTNSF9RSX7AP8N;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503057
04/06/2026;18:43:18;GMT;José García;BXGG4BBYQJKVGAC5B;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503189
04/06/2026;18:50:01;GMT;Søren Kjær;M0R5FZ1EAZ2XTNUE8;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502529
04/06/2026;19:22:58;GMT;Agnès Rousseau;56D2VAM4XTR0FFJHN;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502121
04/06/2026;19:29:15;GMT;Agnès Rousseau;6JB809SGPT4EN2RPD;;Website Payment;Denied;EUR;59,99;0,00;0,00;ORD-502386
05/06/2026;08:16:01;GMT;José García;0AYLLMR5ZWVRU841Q;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502826
05/06/2026;08:39:00;GMT;José García;22LA1JHF7VCWV3MT6;;Website Payment;Denied;GBP;8,99;0,00;0,00;ORD-503774
05/06/2026;08:49:24;GMT;Søren Kjær;2QPSTJ94FDRSME38Y;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502696
05/06/2026;08:52:32;GMT;José García;MA9Y3XZ3X2TDBJJF1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503077
05/06/2026;09:01:27;GMT;Céline Marchand;T4M9Y8GGYEAT9EG0Q;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503146
05/06/2026;09:08:34;GMT;Agnès Rousseau;7VH8YFM649UH1HE41;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502267
05/06/2026;09:20:48;GMT;Émilie Laurent;YAA9VYM4U5MMVQQKF;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503655
05/06/2026;09:24:05;GMT;José García;5M7U8MT3YYVVY4B0R;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502858
05/06/2026;10:11:00;GMT;Jürgen Müller;2TX9WVVR84DRLAVDU;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502407
05/06/2026;10:17:46;GMT;Søren Kjær;QP06F8DM8FY6UPT4L;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503766
05/06/2026;10:21:14;GMT;José García;WBJQRYGX8KFE46T18;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503093
05/06/2026;10:41:26;GMT;María Álvarez;XMPQDD4YGZJXT2XH6;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503265
05/06/2026;11:02:15;GMT;Renée Böhm;YU5AJAKNAKLP3RRSH;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502204
05/06/2026;11:03:00;GMT;José García;YHBCXCT8C0K378SHL;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-507788
05/06/2026;11:25:34;GMT;Céline Marchand;ZN0S162V93PTUB4V8;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503756
05/06/2026;11:32:12;GMT;José García;PAZCEP6RSZALZBV63;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502482
05/06/2026;11:41:50;GMT;Renée Böhm;TSQ8H9K8HLPMDU0ZR;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502924
05/06/2026;12:30:47;GMT;María Álvarez;VF2GKQP0JDE082VRN;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502840
05/06/2026;12:39:18;GMT;François Dubois;MZ6HQ4XDV71G91NT7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503243
05/06/2026;13:02:32;GMT;Agnès Rousseau;ATDE12KR29VVSEA8E;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502979
05/06/2026;13:03:11;GMT;Émilie Laurent;7JCN1XRUZLMPAVJ0J;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502882
05/06/2026;13:42:38;GMT;Émilie Laurent;HTEQHRNKM1WKX2WF3;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502384
05/06/2026;14:11:05;GMT;Émilie Laurent;WV9K00B0DR6FB5SYC;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502972
05/06/2026;14:11:42;GMT;Nuño Ibáñez;0GA33Q07BU8WWRA4B;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503552
05/06/2026;14:20:39;GMT;María Álvarez;EB6DN62TYKZMBD6TG;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502180
05/06/2026;14:32:58;GMT;Søren Kjær;7KU8JYK45MS585SJM;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503308
05/06/2026;14:35:08;GMT;Søren Kjær;7DYNRKAHR6LGQ0ZZW;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503678
05/06/2026;14:35:14;GMT;Renée Böhm;KHXKLW91DAFPDPL1J;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503476
05/06/2026;15:37:59;GMT;José García;BFFTVBNS748395LEM;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502633
05/06/2026;15:38:46;GMT;Søren Kjær;K57BW30LJR9VC0N6P;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503596
05/06/2026;15:41:15;GMT;Nuño Ibáñez;23Y6XU7JN6NRNQXDU;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502126
05/06/2026;16:07:54;GMT;José García;SKK2QY8SCXN6XJ3JU;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502884
05/06/2026;16:18:17;GMT;María Álvarez;1VSR67YQG4AR14GET;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503499
05/06/2026;16:36:14;GMT;Agnès Rousseau;FFDR7LBMZ8ANB1FK6;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502429
05/06/2026;17:00:00;GMT;Søren Kjær;P2E6BHMQ08CKJDQC0;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502410
05/06/2026;17:05:04;GMT;Agnès Rousseau;A580Y6DXHHM2BV3MQ;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503731
05/06/2026;17:25:50;GMT;María Álvarez;FATEP4416PTR1BLRQ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503637
05/06/2026;17:25:59;GMT;Émilie Laurent;37J0LATYTKW1AQMRS;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503220
05/06/2026;17:34:43;GMT;José García;220KCJRREY9CTX03W;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503339
05/06/2026;17:52:21;GMT;Nuño Ibáñez;7MCN9QTJLETXJVSUM;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503508
05/06/2026;18:05:26;GMT;Céline Marchand;7NZMHX8ERF0A7CEL8;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502893
05/06/2026;18:10:23;GMT;Céline Marchand;Y83KSWDXF6VYYR8R8;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502142
05/06/2026;18:33:18;GMT;Céline Marchand;B3FY0PT8TFSUEU773;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503455
05/06/2026;18:35:48;GMT;François Dubois;4Y06SGX287YYWN3DY;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502724
05/06/2026;18:36:49;GMT;Søren Kjær;BHM5GG61643ZHW9G1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502801
05/06/2026;18:44:54;GMT;José García;57UUXK2XJMNPKJWDV;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503453
05/06/2026;18:48:03;GMT;François Dubois;T3SLLZK3V5CSZLG6K;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503068
05/06/2026;18:52:10;GMT;José García;Y84AD6BLUB4KHQGHX;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502868
05/06/2026;19:29:42;GMT;María Álvarez;QJ9WKWP14SGXSN1RS;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503351
05/06/2026;19:50:02;GMT;Émilie Laurent;PK0NA789PSJDF9BDR;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502918
06/06/2026;07:45:11;GMT;Agnès Rousseau;TB3NL12L3FYBWB4WG;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502152
06/06/2026;08:00:04;GMT;Nuño Ibáñez;57ZYNCTA7J2MWMY2F;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502435
06/06/2026;08:20:01;GMT;Søren Kjær;JB85PH7EBFJLS046V;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502465
06/06/2026;08:21:30;GMT;Agnès Rousseau;6G9AD0X229C2GZUFL;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502700
06/06/2026;08:51:20;GMT;François Dubois;WDUUMT8CRF3JPU0VJ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503526
06/06/2026;09:00:29;GMT;Émilie Laurent;BSFYA723M1QV5UAK3;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502584
06/06/2026;09:23:03;GMT;José García;PMJ6XMB3YU4B3VAEQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503764
06/06/2026;09:28:39;GMT;Céline Marchand;9QYPZ70PEXJ80J10U;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503723
06/06/2026;09:31:26;GMT;María Álvarez;SEE8UHU1Y0A8EV0XH;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503788
06/06/2026;09:36:11;GMT;Renée Böhm;FY7UQGPXJLNQU50KP;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502559
06/06/2026;09:50:40;GMT;François Dubois;Q9703Q2F3WUQ459S4;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503003
06/06/2026;09:53:56;GMT;François Dubois;NUGWFWUZQS3XC93TE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503043
06/06/2026;09:55:54;GMT;Émilie Laurent;U5FUZYUUE8GMNP0DQ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503229
06/06/2026;09:57:28;GMT;Søren Kjær;LJLKBH6ZAEDLX6EHA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502194
06/06/2026;09:58:48;GMT;Nuño Ibáñez;UZT9N5DC7YQJEP385;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503806
06/06/2026;10:18:13;GMT;Søren Kjær;CREE8PD7K0EC8BDZ4;;Website Payment;Denied;EUR;59,99;0,00;0,00;ORD-502867
06/06/2026;10:44:20;GMT;Nuño Ibáñez;VW9G72BFY9P94QBU1;;Website Payment;Denied;EUR;4,99;0,00;0,00;ORD-502364
06/06/2026;10:49:30;GMT;François Dubois;W6DYNTGSD7ZGA98K6;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503849
06/06/2026;10:51:54;GMT;Céline Marchand;6WJNP2KPX3ZHP4ENC;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503597
06/06/2026;10:53:44;GMT;Céline Marchand;9E7U5LXTV074ENK6N;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503821
06/06/2026;10:55:36;GMT;Émilie Laurent;TKGUGZM8FMMTD6UX0;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502626
06/06/2026;11:13:57;GMT;Jürgen Müller;NEFEYVZKWQQAKX2YA;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503633
06/06/2026;11:45:20;GMT;Nuño Ibáñez;RQHDMJHRMW8JN4CA9;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503071
06/06/2026;11:59:25;GMT;José García;MQJK8QPE23B3WN50B;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502903
06/06/2026;12:05:45;GMT;Émilie Laurent;E2QVMM5YEBEMMPX6U;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503080
06/06/2026;12:16:55;GMT;Nuño Ibáñez;8E902NCUUCU66U95C;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502605
06/06/2026;12:24:16;GMT;Jürgen Müller;TMURG7ZVPX30FKEZ8;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503014
06/06/2026;12:32:11;GMT;Agnès Rousseau;3NTWBZ0R9JFSLX0JP;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503777
06/06/2026;13:02:03;GMT;Renée Böhm;6PSHWBRQUJ2T6LE3X;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503563
06/06/2026;13:17:34;GMT;François Dubois;TSNTC0QZ0KT1XA62T;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502500
06/06/2026;13:47:17;GMT;Agnès Rousseau;L4T3DF8YW9PYR30DK;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502652
06/06/2026;14:41:06;GMT;Jürgen Müller;1PU6B1K8E7XTY7CRW;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503800
06/06/2026;14:42:04;GMT;Søren Kjær;PH0X0JYCS4CR91U0T;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502857
06/06/2026;14:54:49;GMT;María Álvarez;BDC0H0NW5EKWZSVNP;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502710
06/06/2026;14:57:40;GMT;Nuño Ibáñez;9S3Z4C6TUM6AT1GRP;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502790
06/06/2026;15:20:56;GMT;Jürgen Müller;Z3YU3AQHP6E2LG6AF;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503285
06/06/2026;15:33:58;GMT;Jürgen Müller;52BQK69E7VASWJNLF;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-502476
06/06/2026;15:50:50;GMT;Nuño Ibáñez;6D31SH16U8GJFRJ7M;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503170
06/06/2026;16:00:58;GMT;François Dubois;6NTACWTTFBE4HCNL7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502788
06/06/2026;16:14:40;GMT;Jürgen Müller;WN0X7UMF9ERQC3UQ9;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503682
06/06/2026;16:20:36;GMT;Jürgen Müller;4S985462A5QWCXTCS;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503237
06/06/2026;16:38:40;GMT;François Dubois;GCEYHRQ89D10KT78L;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503737
06/06/2026;17:12:01;GMT;Émilie Laurent;K6X6C8C3BJ3YA72KT;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503311
06/06/2026;17:28:17;GMT;Agnès Rousseau;ZJ1DF1HK9U3M3U42G;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503139
06/06/2026;17:36:17;GMT;François Dubois;0C6MB9THP656NCU5J;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503110
06/06/2026;17:42:23;GMT;Renée Böhm;YE9E6KC33P5CE76HL;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502272
06/06/2026;18:53:54;GMT;Émilie Laurent;UU10JMZJ0YXGAPCHX;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503036
06/06/2026;19:06:28;GMT;María Álvarez;8PKWL6HNK2A05LRNB;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502952
06/06/2026;19:13:14;GMT;Renée Böhm;8CNPAZ3PGFD0ZVH9W;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503427
06/06/2026;19:18:34;GMT;Céline Marchand;YVQRQ0Q7A93VYPVVR;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-502573
06/06/2026;19:24:05;GMT;Renée Böhm;QM292NZV3N956LU9Y;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502766
06/06/2026;19:27:20;GMT;François Dubois;BC82N8XQWCVCWH3V9;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-503391
06/06/2026;19:35:15;GMT;Céline Marchand;D1CL3TU9GXANLXUTH;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502562
07/06/2026;07:27:29;GMT;Céline Marchand;NGC97TE9J1JWDV17E;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502313
07/06/2026;08:19:18;GMT;Céline Marchand;306LXRSDGF5YC7BAN;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502473
07/06/2026;08:37:40;GMT;Nuño Ibáñez;F8DT0YDYTYRQTB6C3;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-503063
07/06/2026;08:51:30;GMT;José García;FFAQG9FWJULEVZW1B;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503673
07/06/2026;08:56:20;GMT;María Álvarez;DAHSXZGKHGD4B388Q;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502191
07/06/2026;09:19:39;GMT;Céline Marchand;N2TBCDPUV91NFYLJA;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502628
07/06/2026;09:50:31;GMT;Renée Böhm;9B63KF9C7EMRGW2XM;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502980
07/06/2026;09:53:28;GMT;Céline Marchand;W2GUPN4ZDYWSDHL6V;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502275
07/06/2026;10:07:02;GMT;Céline Marchand;C9M891M7M5BKHUCMR;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502963
07/06/2026;10:08:15;GMT;José García;P6XMKAYVJA734P6RM;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503607
07/06/2026;10:17:50;GMT;María Álvarez;FZH53L5UH5W2ACPYH;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503253
07/06/2026;10:56:18;GMT;Céline Marchand;NKT82FMY1WF25AWDQ;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503703
07/06/2026;11:07:22;GMT;Søren Kjær;TH40HUTU3SKZR9R32;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503392
07/06/2026;11:43:35;GMT;Céline Marchand;Z6EERR7W2ADZJYQJC;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502201
07/06/2026;12:04:36;GMT;Agnès Rousseau;N57WRWCXTB9WYD69C;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502975
07/06/2026;12:05:59;GMT;José García;L0BK26SRBDWCVE794;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503363
